province_en,hr_uid,label_pr_hr,cases_30d_cumul_all_ages,cases_30d_cumul_0to19y,cases_30d_cumul_20to59y,cases_30d_cumul_60to79y,cases_30d_cumul_80plus,cases_30d_7dsmth_all_ages,cases_30d_7dsmth_0to19y,cases_30d_7dsmth_20to59y,cases_30d_7dsmth_60to79y,cases_30d_7dsmth_80plus,cases_30d_7d100ksmth_all_ages,cases_30d_7d100ksmth_0to19y,cases_30d_7d100ksmth_20to59y,cases_30d_7d100ksmth_60to79y,cases_30d_7d100ksmth_80plus,cases_30d_weektrends_all_ages,cases_30d_weektrends_0to19y,cases_30d_weektrends_20to59y,cases_30d_weektrends_60to79y,cases_30d_weektrends_80plus,hosp_30d_cumul_all_ages,hosp_30d_cumul_0to19y,hosp_30d_cumul_20to59y,hosp_30d_cumul_60to79y,hosp_30d_cumul_80plus,hosp_30d_7dsmth_all_ages,hosp_30d_7dsmth_0to19y,hosp_30d_7dsmth_20to59y,hosp_30d_7dsmth_60to79y,hosp_30d_7dsmth_80plus,hosp_30d_7d100ksmth_all_ages,hosp_30d_7d100ksmth_0to19y,hosp_30d_7d100ksmth_20to59y,hosp_30d_7d100ksmth_60to79y,hosp_30d_7d100ksmth_80plus,hosp_30d_weektrends_all_ages,hosp_30d_weektrends_0to19y,hosp_30d_weektrends_20to59y,hosp_30d_weektrends_60to79y,hosp_30d_weektrends_80plus,icu_30d_cumul_all_ages,icu_30d_cumul_0to19y,icu_30d_cumul_20to59y,icu_30d_cumul_60to79y,icu_30d_cumul_80plus,icu_30d_7dsmth_all_ages,icu_30d_7dsmth_0to19y,icu_30d_7dsmth_20to59y,icu_30d_7dsmth_60to79y,icu_30d_7dsmth_80plus,icu_30d_7d100ksmth_all_ages,icu_30d_7d100ksmth_0to19y,icu_30d_7d100ksmth_20to59y,icu_30d_7d100ksmth_60to79y,icu_30d_7d100ksmth_80plus,icu_30d_weektrends_all_ages,icu_30d_weektrends_0to19y,icu_30d_weektrends_20to59y,icu_30d_weektrends_60to79y,icu_30d_weektrends_80plus,cases_90d_cumul_all_ages,cases_90d_cumul_0to19y,cases_90d_cumul_20to59y,cases_90d_cumul_60to79y,cases_90d_cumul_80plus,cases_90d_7dsmth_all_ages,cases_90d_7dsmth_0to19y,cases_90d_7dsmth_20to59y,cases_90d_7dsmth_60to79y,cases_90d_7dsmth_80plus,cases_90d_7d100ksmth_all_ages,cases_90d_7d100ksmth_0to19y,cases_90d_7d100ksmth_20to59y,cases_90d_7d100ksmth_60to79y,cases_90d_7d100ksmth_80plus,cases_90d_weektrends_all_ages,cases_90d_weektrends_0to19y,cases_90d_weektrends_20to59y,cases_90d_weektrends_60to79y,cases_90d_weektrends_80plus,hosp_90d_cumul_all_ages,hosp_90d_cumul_0to19y,hosp_90d_cumul_20to59y,hosp_90d_cumul_60to79y,hosp_90d_cumul_80plus,hosp_90d_7dsmth_all_ages,hosp_90d_7dsmth_0to19y,hosp_90d_7dsmth_20to59y,hosp_90d_7dsmth_60to79y,hosp_90d_7dsmth_80plus,hosp_90d_7d100ksmth_all_ages,hosp_90d_7d100ksmth_0to19y,hosp_90d_7d100ksmth_20to59y,hosp_90d_7d100ksmth_60to79y,hosp_90d_7d100ksmth_80plus,hosp_90d_weektrends_all_ages,hosp_90d_weektrends_0to19y,hosp_90d_weektrends_20to59y,hosp_90d_weektrends_60to79y,hosp_90d_weektrends_80plus,icu_90d_cumul_all_ages,icu_90d_cumul_0to19y,icu_90d_cumul_20to59y,icu_90d_cumul_60to79y,icu_90d_cumul_80plus,icu_90d_7dsmth_all_ages,icu_90d_7dsmth_0to19y,icu_90d_7dsmth_20to59y,icu_90d_7dsmth_60to79y,icu_90d_7dsmth_80plus,icu_90d_7d100ksmth_all_ages,icu_90d_7d100ksmth_0to19y,icu_90d_7d100ksmth_20to59y,icu_90d_7d100ksmth_60to79y,icu_90d_7d100ksmth_80plus,icu_90d_weektrends_all_ages,icu_90d_weektrends_0to19y,icu_90d_weektrends_20to59y,icu_90d_weektrends_60to79y,icu_90d_weektrends_80plus
Ontario,3533,Grey Bruce (ON),2671.312038,714.0788524,1509.068023,383.9607942,64.20436858,10.64987267,4.041702777,5.838683951,0.639166211,0.130319732,6.142786996,2.331231558,3.36772025,0.368667496,0.075167692,0.198695399,0.219475483,0.183387334,0.209685457,0.206563763,95.59501891,3.478605107,22.24209234,52.58930347,17.28501799,0.220597497,0.024776884,0.12917914,0.046143955,0.020497518,0.127239402,0.014291168,0.074509806,0.026615575,0.011822854,0.198109528,0.275383504,0.183499083,0.205660006,0.186793272,13.49121325,0.089962434,2.02526994,9.189657658,2.186323221,0.051669722,0.002043231,0.029565307,0.017143489,0.002917694,0.029802807,0.001178524,0.017053104,0.009888269,0.00168291,0.195866643,0.275504493,0.180880963,0.212165,0.202922423,4146.796578,1305.206546,2282.146716,476.4972542,82.94606142,40.95619306,16.58989742,21.18313,2.645216723,0.537948913,23.6233031,9.568960051,12.21831092,1.525746212,0.310285925,0.112470513,0.112663871,0.110428933,0.124740216,0.127576462,126.3825825,7.63081426,39.31243595,59.24373759,20.19559469,0.863226173,0.121788759,0.466722906,0.190332149,0.08438236,0.497904029,0.070247075,0.269203162,0.109782519,0.048671273,0.117077693,0.121697896,0.109489765,0.12544976,0.13420831,20.67716932,0.433668303,5.938467649,11.69280247,2.61223089,0.202765989,0.010119834,0.107835329,0.072248907,0.012561918,0.116954288,0.005837064,0.062198815,0.041672766,0.007245644,0.121712225,0.123440223,0.114011922,0.129626557,0.142043125
Ontario,3534,Haldimand Norfolk (ON),3494.940424,596.0710673,2249.97094,482.8717473,166.0266687,13.94406148,4.6680555,8.479046065,0.737074842,0.059885075,11.70334,3.917928843,7.116517604,0.61863163,0.050261926,0.213404991,0.241820908,0.194586686,0.256712626,0.241460203,166.5060406,2.201266793,46.25100154,66.01499664,52.0387756,0.286832684,0.032269906,0.194384486,0.051019292,0.009159,0.240740506,0.027084338,0.163148142,0.042820818,0.007687207,0.209783015,0.240591477,0.19271482,0.25637138,0.221580379,34.15200955,0.068617576,5.739355859,22.37724853,5.966787586,0.06676553,0.003138876,0.043249688,0.018973083,0.001403883,0.056036736,0.002634479,0.036299739,0.01592423,0.001178288,0.220449663,0.271971674,0.197859082,0.25916389,0.319275125,4903.207224,1139.674244,3020.787572,569.5333139,173.2120941,25.74720777,10.68613943,13.13211823,1.776807794,0.152142326,21.60979619,8.968945184,11.02187084,1.491286148,0.127694027,-0.03834099,-0.031554031,-0.048069885,-0.008553303,0.000726806,194.9675228,5.924264104,63.83928705,72.04418626,53.1597854,0.520885436,0.072540975,0.298867897,0.124638901,0.024837662,0.437182478,0.060884105,0.250841738,0.104610227,0.020846409,-0.033307461,-0.033928516,-0.048330667,-0.005280407,0.018042364,41.06470828,0.43476075,9.788206732,24.6826174,6.159123398,0.132357814,0.007219009,0.071519127,0.049096779,0.0045229,0.11108876,0.00605896,0.06002646,0.04120724,0.003796099,-0.019314791,-0.029868457,-0.037267129,0.004647384,0.03591675
Ontario,3535,Haliburton Kawartha Pineridge (ON),2454.55812,409.295864,1465.609269,424.5266853,155.1263016,2.178773151,0.814825419,1.105427606,0.2279561,0.030564026,1.146831358,0.428896116,0.581859127,0.119988262,0.016087853,0.135066968,0.157372276,0.117195856,0.144182327,0.141159819,164.1800973,0.219957058,47.2355158,73.74070989,42.98391454,0.071724087,0.00497303,0.03595306,0.026529785,0.004268211,0.037753096,0.002617632,0.018924456,0.013964368,0.00224664,0.071165967,0.208421977,0.055596146,0.058964316,0.143825852,19.04285872,0.018611751,2.9279473,16.02188216,0.074417509,0.010370356,0.000420795,0.005120753,0.004186007,0.000642801,0.005458599,0.000221492,0.002695388,0.002203371,0.000338349,0.159899433,0.208421968,0.145052585,0.180407379,0.119450188,2672.593741,498.5389426,1567.315372,448.3404933,158.398933,5.359062583,2.272943364,2.41544156,0.588482309,0.08219535,2.820826491,1.196399324,1.271405481,0.309756876,0.04326481,0.106188687,0.110086459,0.102407197,0.10626977,0.109719326,170.0203398,0.842301807,49.89159385,75.80043247,43.4860117,0.129693363,0.016692995,0.056173971,0.043548677,0.01327772,0.068266132,0.008786619,0.029568049,0.022922528,0.006988936,0.088738978,0.120385103,0.081700234,0.076755797,0.120700968,20.22682771,0.071271691,3.448157788,16.5586968,0.148701432,0.030913233,0.001412484,0.012912005,0.014612285,0.001976459,0.016271664,0.000743483,0.006796436,0.007691405,0.00104034,0.119155728,0.120385106,0.110671464,0.125957773,0.12416583
Ontario,3536,Halton (ON),19876.1953,4014.732969,12675.37467,2182.735243,1003.352426,45.37960656,19.69183738,23.19962928,2.046160087,0.441979807,7.609393366,3.30198845,3.890185891,0.343106478,0.074112547,0.222215762,0.192893307,0.26254884,0.096623197,0.162395062,899.0128553,25.00812577,274.8476947,311.7053587,287.4516761,0.70624881,0.169393013,0.275300958,0.186613629,0.074941209,0.118425994,0.028404347,0.04616332,0.031291953,0.012566375,0.15956065,0.190615073,0.275258998,0.011598854,0.127954523,110.0336793,0.863839655,48.07998984,42.46859315,18.62125671,0.161813006,0.013266527,0.095356445,0.035848266,0.017341767,0.027133307,0.002224572,0.015989665,0.006011149,0.002907921,0.185154771,0.191043038,0.225973833,0.124551174,0.101999272,24662.3478,5923.649069,15290.06841,2395.661515,1052.968808,102.3973013,41.14737669,55.34032166,4.782805466,1.126797534,17.17029751,6.899719917,9.279637009,0.801995675,0.18894491,0.033152351,0.044221647,0.023795003,0.044570018,0.049300625,969.3812398,41.33862845,306.8303739,325.5652293,295.6470082,1.484812738,0.35097122,0.687092466,0.257110466,0.189638586,0.248978011,0.058851944,0.115213799,0.043113081,0.031799187,0.031350644,0.043203473,0.026552901,0.009516268,0.058044278,127.8815639,2.151698867,58.72088194,46.52063639,20.48834673,0.396901755,0.027806376,0.229057246,0.095923597,0.044114535,0.066553719,0.00466266,0.03840903,0.016084767,0.007397262,0.041823677,0.044631067,0.029956305,0.058695107,0.066875447
Ontario,3537,Hamilton (ON),25832.18642,5086.907485,16217.55713,3244.733911,1282.987891,54.00196669,21.94010702,29.75284805,1.980678109,0.32833351,9.403699471,3.820567757,5.18104911,0.34490784,0.057174763,0.222378287,0.271257816,0.206774877,-0.001202253,0.167213906,1379.832291,25.90363517,483.9479598,490.1201163,379.8605796,1.249743571,0.064671704,0.816647684,0.274043101,0.094381082,0.217625647,0.011261687,0.142207958,0.047720835,0.016435167,0.144655973,0.26836461,0.20194216,0.002151555,0.07343871,180.3984379,0.296942205,43.03327478,110.0033651,27.06485582,0.091848296,0.01476972,0.049392097,0.026706315,0.000980165,0.015994117,0.002571943,0.008600954,0.004650537,0.000170682,0.121243084,0.318880099,0.16962322,-0.027518866,-0.045325252,33104.47574,8285.972232,20026.29903,3463.053524,1329.15096,182.6598352,82.19776113,93.51663631,5.704131789,1.241305966,31.80769703,14.31360912,16.28463549,0.993296066,0.216156355,0.059110777,0.06347627,0.053606932,0.081532337,0.087895244,1535.169185,35.27035825,587.7490622,520.6447721,391.5049923,3.897752598,0.239233477,2.538186283,0.807373537,0.312959301,0.678739985,0.041659218,0.441990218,0.140592993,0.054497556,0.063250022,0.061282335,0.052407993,0.085830742,0.097629102,191.4017923,2.456098219,49.16666264,112.6185269,27.16050454,0.27678908,0.055504337,0.151792105,0.06697963,0.002513009,0.04819901,0.009665317,0.026432506,0.011663581,0.000437606,0.067613624,0.063878073,0.060103841,0.086785948,0.106619684
Ontario,3538,Hastings Prince Edward (ON),1895.890887,334.8963441,1271.672319,250.1308122,39.19141169,15.65391341,3.45506608,11.02020312,1.057623214,0.121021,9.165430322,2.02295532,6.452373994,0.619242717,0.070858291,0.129317676,0.157429702,0.118708455,0.150017056,0.144021699,81.83203232,2.276251632,34.43434434,29.47626089,15.64517547,0.325387793,0.02377751,0.212276568,0.070564886,0.018768829,0.190515884,0.013921829,0.124288799,0.04131603,0.010989226,0.129288144,0.157227898,0.118540566,0.14988851,0.141538783,13.86913295,0.096179253,5.830359589,7.829370467,0.11322364,0.077097775,0.002333373,0.044384182,0.027801452,0.002578768,0.045141063,0.001366199,0.02598712,0.016277864,0.001509879,0.134189963,0.157514232,0.121756887,0.152088988,0.139932006,3425.986677,708.0978296,2306.600135,359.5289554,51.75975711,33.7227428,8.688156435,22.25913599,2.484637718,0.290812658,19.74480383,5.086951125,13.03281515,1.454765546,0.170272001,0.047035898,0.061584323,0.040324156,0.055530957,0.063654542,113.5907105,4.836172645,54.3504844,36.78949191,17.6145615,0.699963633,0.059404497,0.427663318,0.166571413,0.046324405,0.40983157,0.034781576,0.250398622,0.097528244,0.027123128,0.047536795,0.06052164,0.039816982,0.05674912,0.070545235,21.5230726,0.348203617,10.04272909,10.74498854,0.387151353,0.171196254,0.00587065,0.091576919,0.067193651,0.006555033,0.100236107,0.00343729,0.053618661,0.039342158,0.003837999,0.052885634,0.061975549,0.04466377,0.061101668,0.07757972
Ontario,3539,Huron Perth (ON),2634.333169,480.8364155,1541.987697,380.8201126,230.6889433,12.12093358,3.569649345,7.822674383,0.633158849,0.095451005,8.370752676,2.465210423,5.402362127,0.437261379,0.065918747,-0.007222837,-0.032986463,-0.000112721,0.050820654,0.041948355,75.92146589,1.090651338,38.44452426,17.19317055,19.19311974,0.241870873,0.022224332,0.162749524,0.041770534,0.015126482,0.167036742,0.01534819,0.112395304,0.028846855,0.010446393,0.00626749,-0.035173852,-0.001191516,0.047662179,0.042060167,25.43306965,0.077547581,5.531151392,18.97711329,0.847257388,0.063188969,0.00160344,0.042653959,0.016532061,0.00239951,0.04363849,0.001107341,0.02945695,0.01141709,0.001657109,0.020592425,-0.029971583,0.012109477,0.04449218,0.048022112,3239.332083,656.6273529,1930.338111,416.4093816,235.9572375,7.513398984,2.262841184,4.71682525,0.464768758,0.068963792,5.188775619,1.562724832,3.257453505,0.320970683,0.047626599,-0.068681015,-0.062116458,-0.072148476,-0.065879992,-0.063313721,88.34312354,2.184732135,46.53905897,19.55513926,20.06419317,0.155689678,0.014069213,0.098536177,0.03117303,0.011911258,0.107519753,0.00971624,0.068049376,0.021528187,0.00822595,-0.068187971,-0.062387816,-0.071840546,-0.063804925,-0.05591939,28.818357,0.157383077,7.73917476,19.93000793,0.991791237,0.043660415,0.001033815,0.027699167,0.012874865,0.002052568,0.030152012,0.000713956,0.019129127,0.00889142,0.00141751,-0.064619249,-0.061229905,-0.068097162,-0.059655362,-0.049956654
Ontario,3540,Chatham Kent (ON),2940.634145,744.5064985,1766.697434,328.229582,101.2006304,21.32572324,10.5684244,8.489439632,1.591663633,0.676195575,20.10135001,9.961659708,8.002035641,1.500281488,0.637373175,0.034334459,0.088445635,-0.031937776,0.055519606,0.072115769,105.2028578,1.960854648,37.48205206,32.22075778,33.53919327,0.366667491,0.064654943,0.138975704,0.085221594,0.07781525,0.345616019,0.060942911,0.130996695,0.080328769,0.073347645,0.103767205,0.134628438,0.040743179,0.131647455,0.172438557,18.70912968,0.216439592,12.0368721,6.122385167,0.333432816,0.078000611,0.006197709,0.02713821,0.031803326,0.012861365,0.073522363,0.00584188,0.025580124,0.029977403,0.012122956,0.088436482,0.100604746,-0.002177422,0.144075437,0.165390915,4124.08768,1415.324866,2143.416777,423.0334624,142.3125749,14.52812803,8.818248043,3.943038209,1.230358551,0.536483228,13.69402497,8.311966183,3.716656652,1.159720005,0.50568213,-0.093264276,-0.08828006,-0.10837105,-0.083323945,-0.084291653,129.3654455,6.528651873,44.82332253,38.32860817,39.68486294,0.334695309,0.063866495,0.086393573,0.088671355,0.095763885,0.315479455,0.06019973,0.08143346,0.083580469,0.090265796,-0.074841922,-0.080774219,-0.096915217,-0.068668471,-0.055752257,24.24368914,0.623582944,13.75407436,8.515101059,1.350930781,0.081681339,0.005499407,0.023554914,0.036321438,0.01630558,0.076991771,0.00518367,0.022202556,0.034236117,0.015369428,-0.063870416,-0.083546907,-0.078033825,-0.059299804,-0.046118361
Ontario,3541,Kingston Frontenac Lennox Addington (ON),2016.684705,417.9512899,1388.980335,191.5287362,18.22434421,12.27104363,3.084244441,8.299952047,0.801290878,0.085556266,5.882204672,1.478452657,3.978636061,0.384104,0.041011953,0.148796451,0.213561882,0.126632613,0.144019721,0.176682078,48.50976908,0.39737248,35.68195206,3.57639589,8.854048646,0.274866769,0.021392073,0.184302625,0.055658013,0.013514058,0.131759176,0.010254429,0.088346663,0.026680031,0.006478052,0.157595624,0.299012408,0.136639367,0.167908502,0.209288304,9.668844424,0.035772815,5.412675438,4.151457831,0.06893834,0.066938221,0.001956466,0.041733633,0.021269761,0.001978361,0.032087272,0.000937845,0.020005289,0.010195798,0.00094834,0.154813729,0.30700523,0.145154837,0.159989099,0.172169239,3412.339804,817.8093438,2282.607094,283.3551527,28.56821324,35.23589526,10.59899275,21.99430598,2.370876682,0.271719852,16.89055584,5.080696192,10.5431138,1.136495176,0.130250681,0.093323653,0.104161064,0.087123413,0.101649619,0.107561013,79.37016412,3.301217098,55.53261601,10.00374786,10.53258315,0.775866023,0.076898092,0.487948663,0.166293316,0.044725951,0.37191643,0.036861601,0.233901369,0.079713784,0.021439676,0.09303047,0.10316437,0.086556254,0.102341038,0.112848184,17.50904268,0.30462462,10.4963307,6.395239293,0.312848066,0.201020729,0.007151522,0.13039794,0.056911631,0.006559637,0.096360595,0.003428129,0.062507101,0.027280961,0.003144405,0.096215878,0.104464939,0.091235534,0.1042385,0.1180734
Ontario,3542,Lambton (ON),4124.872459,742.7663697,2410.301737,708.7639328,263.0404191,3.956300681,1.201785634,2.237992222,0.431779159,0.084743667,2.991690056,0.908770698,1.692333221,0.326504359,0.064081779,0.024835428,0.034128018,0.0136585,0.053029472,0.053645036,240.1031795,4.787968573,38.92068634,86.33692926,110.0575954,0.091107619,0.006839989,0.041648068,0.028848464,0.013771099,0.068894096,0.005172288,0.031493589,0.021814738,0.010413481,0.052474676,0.052891471,0.031487225,0.072947269,0.075453937,37.58244082,0.03420781,20.50530091,15.03050053,2.012431565,0.026579558,0.000676038,0.012406416,0.011466311,0.002030793,0.020099029,0.000511209,0.009381529,0.008670638,0.001535653,0.058813034,0.03624169,0.032208418,0.082547087,0.103990235,4361.126003,821.061781,2534.94116,736.5604506,268.5626113,3.694693236,1.292744745,1.870359803,0.442419391,0.089169298,2.793866773,0.977552494,1.414335582,0.334550328,0.067428369,-0.012080239,-0.007626835,-0.015057013,-0.012676752,-0.010763524,245.6857594,5.232949524,41.24318078,88.2126891,110.99694,0.087923935,0.007338339,0.034902391,0.030070329,0.015612877,0.066486646,0.005549132,0.026392619,0.022738692,0.011806203,-0.011906906,-0.007825446,-0.015150658,-0.011750231,-0.006817753,39.24827668,0.078487639,21.21095672,15.79945429,2.159378031,0.02647047,0.00073342,0.010674038,0.012546183,0.00251683,0.020016538,0.0005546,0.008071533,0.009487219,0.001903186,-0.011240843,-0.007050942,-0.015216669,-0.009706315,-0.00309797
Ontario,3543,Leeds Grenville Lanark (ON),1942.868262,287.8624057,1019.12987,443.5696312,192.3063546,1.073060692,0.203048281,0.616992788,0.20224084,0.050778783,0.604183831,0.114325769,0.347396069,0.113871141,0.028590852,0.021259003,0.04064176,0.010192522,0.03084903,0.043780844,187.408571,0.901951804,22.54266846,70.04074876,93.92320193,0.033664919,0.001235624,0.013272195,0.012164192,0.006992907,0.018954939,0.000695715,0.007472872,0.006849015,0.003937337,0.044242756,0.056666301,0.01011926,0.060559541,0.082426475,33.23668819,0.006798265,4.10673655,22.94161557,6.181537804,0.009291727,0.000104041,0.003531023,0.004652543,0.00100412,0.005231681,5.858E-05,0.001988133,0.002619601,0.000565367,0.048983206,0.062484966,0.003171475,0.072544448,0.112963756,2019.980696,302.9873563,1062.651331,458.3374942,196.004514,1.493499643,0.297295649,0.836776021,0.28769988,0.071728094,0.840910809,0.167391486,0.471144405,0.161988615,0.040386303,0.0403386,0.042554604,0.039275474,0.040933854,0.041202911,189.9629447,0.998280341,23.47788077,71.00336019,94.48342335,0.050806204,0.001937885,0.017966123,0.019532381,0.011369814,0.028606292,0.001091121,0.010115776,0.010997653,0.006401742,0.044768289,0.046300138,0.039141246,0.047659344,0.048507813,33.95367635,0.015033129,4.350464227,23.32037002,6.267808968,0.014413632,0.000166957,0.004642044,0.007797085,0.001807546,0.008115555,9.40048E-05,0.00261369,0.004390127,0.001017734,0.046973542,0.047693044,0.038527909,0.05043477,0.0539379
Ontario,3544,Middlesex London (ON),15921.8299,3424.212351,9724.453857,1657.58885,1115.574843,66.77486013,24.3857599,33.88085324,2.143121757,6.36512524,13.19640404,4.819243945,6.695714936,0.423535153,1.257910001,0.096284132,0.217997187,0.266694557,0.062503134,-0.475018623,810.3825359,15.45807294,241.2875528,269.9572867,283.6796235,2.864558243,0.140137903,0.646552051,0.196897201,1.880971089,0.56610928,0.0276948,0.127775065,0.038911875,0.37172754,-0.22203799,0.211043383,0.266967059,0.064729932,-0.344877109,149.7767243,0.001955367,64.24947087,63.67716772,21.84813031,0.269796638,1.40263E-05,0.101601372,0.005354675,0.162826564,0.053318651,2.77195E-06,0.020079005,0.001058219,0.032178654,-0.10494325,0.210297586,0.230861892,0.052935494,-0.238372563,21757.38957,5475.419691,13269.20861,1838.562806,1174.198466,100.3316317,34.36086973,62.29364872,3.362939394,0.314173837,19.82807222,6.790578356,12.31080313,0.664602021,0.062088709,-0.040125591,-0.039175911,-0.041840365,-0.020126771,-0.012188112,936.3717929,27.13970594,308.4341291,286.6584361,314.1395217,1.816655094,0.194565599,1.176704336,0.312071647,0.133313512,0.35901707,0.038451092,0.232546587,0.061673263,0.026346127,-0.046807097,-0.040304019,-0.041825114,-0.017244208,-0.1536207,164.0740362,0.003123774,74.85075586,64.12286266,25.0972939,0.214379312,1.94571E-05,0.192557087,0.008438275,0.013364492,0.042366783,3.84521E-06,0.038054159,0.001667617,0.002641162,-0.042309274,-0.040326832,-0.031310493,-0.009599359,-0.19144685
Ontario,3546,Niagara (ON),19451.77797,3042.768845,12185.66573,2792.556979,1430.786415,79.07669435,16.60399805,56.74020246,4.761451488,0.971042352,16.50239978,3.465064087,11.84102993,0.993660353,0.202645409,0.241127497,0.280777991,0.246092823,0.143880648,-0.077453681,1102.103178,15.27325386,259.2542009,404.6337215,422.9420016,1.830231218,0.095923904,1.262625976,0.303778963,0.167902375,0.381948278,0.020018219,0.26349557,0.063395188,0.035039301,0.194487472,0.279797661,0.24420694,0.147054699,-0.054823415,173.8618026,0.315332603,44.4462232,87.11687475,41.98337201,0.490622572,0.00959239,0.327295505,0.12528075,0.028453927,0.102387308,0.002001822,0.068302821,0.026144657,0.005938008,0.198562021,0.279797668,0.244813295,0.145413254,-0.036897061,27596.38928,5226.804703,17602.97949,3260.089748,1506.515336,133.2219012,44.97177243,78.14779186,8.670633886,1.431703005,27.80188387,9.385093467,16.30854848,1.809461915,0.298780008,-0.080743032,-0.025904796,-0.113413421,-0.050272074,-0.033648963,1278.43881,27.75788304,380.0022503,435.2568062,435.4218703,2.859788345,0.254677576,1.764147813,0.602135667,0.23882729,0.59680505,0.053148291,0.368157429,0.125658812,0.049840518,-0.077964719,-0.02821439,-0.108382334,-0.026215206,-0.015527912,221.8999114,1.563795522,76.69597893,99.63088728,44.00924969,0.800613749,0.025467758,0.494153462,0.241704131,0.039288399,0.167078913,0.005314829,0.103124164,0.050440882,0.008199039,-0.07092098,-0.028214389,-0.095466109,-0.033114694,0.001445652
Ontario,3547,North Bay Parry Sound (ON),936.3610406,196.1580008,572.0667751,149.4027139,18.73355087,3.804203349,1.102330623,2.129081613,0.501321577,0.071469536,2.93439113,0.850288196,1.642277667,0.386696886,0.055128381,-0.069443319,-0.085378515,-0.072303806,-0.026264451,-0.020947828,24.65959344,0.238699066,9.21014414,9.542485568,5.668264669,0.085745151,0.006590018,0.0395109,0.029494188,0.010150045,0.066139948,0.005083243,0.030476929,0.022750488,0.007829288,-0.04536949,-0.052066235,-0.07374548,-0.021210236,0.007117602,4.088828865,0.024770658,1.387471263,2.609461568,0.067125376,0.024641315,0.00068387,0.010415572,0.01188064,0.001661233,0.0190072,0.000527506,0.008034103,0.009164191,0.0012814,-0.019616028,-0.052066233,-0.040869603,-0.007517227,0.049485721,1085.334542,241.0509835,651.2365841,171.1620648,21.88490964,1.414426779,0.455363687,0.711360043,0.215664885,0.032038164,1.091025115,0.351247039,0.548711099,0.16635418,0.024712797,-0.111171191,-0.105527013,-0.114781638,-0.111505518,-0.108133281,28.18630763,0.507023686,10.67535656,10.84743433,6.156493048,0.034464926,0.002719323,0.013168189,0.013209929,0.005367486,0.026584692,0.002097563,0.010157348,0.010189544,0.004140237,-0.109274338,-0.105658194,-0.114737593,-0.108833449,-0.098570555,5.139609897,0.052615665,1.773754546,3.158857331,0.154382355,0.010570361,0.000282194,0.003471614,0.005794596,0.001021958,0.0081535,0.000217672,0.002677846,0.00446969,0.000788292,-0.106475538,-0.105658202,-0.114737588,-0.104112001,-0.091491708
Ontario,3549,Northwestern (ON),1304.445141,326.2556196,782.068056,165.9387259,30.18273928,3.155842323,1.3040249,1.654238547,0.171327584,0.026251293,3.873529953,1.600580445,2.030438122,0.210290141,0.032221246,0.069000693,0.084337915,0.055921644,0.079839933,0.082431647,45.42469541,0.368430428,16.8256565,18.32157695,9.909031532,0.058253121,0.008192472,0.034538114,0.01149774,0.004024795,0.071500787,0.010055567,0.042392618,0.014112505,0.004940096,0.066288928,0.083975345,0.055398434,0.079945252,0.08717721,10.94955055,0.010114099,5.365300214,5.547981986,0.026154251,0.014048556,0.000220291,0.008975178,0.004332868,0.000520219,0.017243416,0.000270388,0.011016274,0.005318229,0.000638525,0.069947344,0.085323779,0.062062622,0.083235616,0.091684317,1549.43535,437.8683775,899.398892,179.8465546,32.32152628,4.904398239,2.312830781,2.260111169,0.287032145,0.044424144,6.019734681,2.838804474,2.774095602,0.35230772,0.054526885,0.027607261,0.018469418,0.034201304,0.046824589,0.05300186,49.84538131,1.068745735,19.27742465,19.25704281,10.24216811,0.087541213,0.014229557,0.047047503,0.019295919,0.006968234,0.107449447,0.017465579,0.057746837,0.023684112,0.008552919,0.02978353,-0.001178204,0.029505299,0.04537784,0.054908139,12.01491243,0.028997265,6.012393645,5.903659801,0.069861715,0.021148169,0.000385376,0.012466488,0.007375527,0.000920778,0.025957592,0.000473016,0.015301561,0.009052837,0.001130178,0.038036016,0.002245157,0.032108183,0.047771247,0.057366706
